id,age group,dataset,gender,age,mainCharacter,emotion,activity,situation,expectation,need,mainCharacter_ko,emotion_ko,activity_ko,situation_ko,expectation_ko,need_ko,drawing_time,stroke_count,avg_stroke_length
2160,adult,train,female,20.0,,I can't wait to go home,go home,I'm going home,Arrived at home,House..,,빨리 집 가고 싶다,하교,집가려고,집에 도착,집..,03:01,291,35887.420483687200
2162,adult,train,female,20.0,,I feel bad about the rain,Be waiting for the bus.,The bus doesn't come,Take a bus,a quick return home,,비가 와서 기분이 안좋다,버스를 기다리고있다,버스가 안와사,버스를 탄다,빠른 귀가,02:45,97,14628.356210245600
2163,adult,train,female,20.0,,Happy,to be walking down the street with an umbrella,I'm getting sentimental,I am going home.,People,,행복하다,우산을 쓰고 길을 걷고 있다,감성 타는 중,집에 간다,사람,01:13,67,8161.1246980498800
2164,adult,train,female,20.0,,Lonely,keep an umbrella,School,I'm going to school,None.,,외롭다,우산을 쓰고 있다,학교,학교간다,없음,01:33,68,14106.58736281380
2165,adult,train,female,19.0,,Happy,to be walking down the street with an umbrella,be on one's way home,I'm eating with my family,None.,,행복하다,우산을 쓰고 길을 걷고 있다,집에 가고 있다,가족들이랑 밥 먹는다,없음,01:19,47,10627.095700359800
2166,adult,test,male,22.0,a philosopher,be relieved,stand still,Just.,get religiously busy,carpet candle,철학가,안도하다,그냥 서있 다,그냥,종교적으로 바빠진다,카펫 초,04:50,223,13684.03575687300
2167,adult,train,female,20.0,,Sad,"""I'm just in the rain.""",There was a sudden shower,I'll go home wet,an umbrella person,,슬프다,'그냥 비를 맞고 있다,갑자기 소나기가 와서,옷이 다 젖은 채로 집에 갈 것이다,우산 사람,01:21,74,16257.687110244800
2168,adult,train,female,21.0,,Lonely,be spilling on the puddle,out of loneliness,I keep staying in the rain,Friend,,외롭다,퍼들 위에 스고 있다,외로워서 ,계속 빗 속에 있는다,친구,06:31,225,15600.0739558473
2169,adult,train,female,22.0,I,Happy,He is looking at himself reflected in the puddle with an umbrella,I'm going out because I have an appointment on a rainy day,The puddle will wet your shoes,Cute rain boots,나,행복하다,우산을 쓰고 웅덩이에 비친 자기 모습을 보고 있다,비오는 날 약속이 있어서 외출하는 중,웅덩이 때문에 신발이 젖을 것이다,귀여운 레인부츠,03:00,69,9450.565731260310
2170,adult,train,female,21.0,,Freedom from all ideas and thoughts,On my way to the academy,I have to go to academy but it's raining,I will go to the academy,socks,,무념무상,학원가는길,학원가야하는데 비가와서,학원에 갈 것이다,양말,04:51,361,30136.31902256810
2171,adult,train,female,21.0,,Happy,be playing in the rain,I like rain and flowers,"I will go home, wash up, and take a nap",Friend,,행복하다,비를 맞으면서 놀고 있다,비랑 꽃이좋아서,집에 가서 씻고 낮잠을 잘거다,친구,04:46,139,17414.326546045600
2172,adult,train,male,19.0,random gender neutral,lonely and sad,marinating in their emotion because they are waiting for their lover who just broke up with them,they are waiting for their ex lover,they will wait forever,a lover,random gender neutral,lonely and sad,marinating in their emotion because they are waiting for their lover who just broke up with them,they are waiting for their ex lover,they will wait forever,a lover,03:46,242,26269.28513828080
2174,adult,test,male,22.0,,Happy,-Waiting,I'm waiting,excitement,It's raining continuously,,행복하다,-기다림,기다리고 있어서,설레는 일,계속 비,00:54,56,11912.186717505800
2175,adult,train,female,22.0,,Sad,be protecting a flower,I'm just passing by,You're going to cry,Music,,슬프다,꽃 한송이를 지켜주고 있다,그냥 지나가고있다,울 것이다,음악,01:59,94,30369.63462873730
2176,adult,train,female,21.0,,Want to avoid it,I'm walking,Because it's raining,Let's go home,a pleasant house,,피하고싶다,.걷고있어요,비가와서,집으로 가요,쾌적한 집,01:49,139,19776.69696690110
2177,adult,train,female,21.0,,Happy,Wait for the bus,I'm getting sentimental,Go home and take a shower,GFRIEND,,행복하다,버스를 기다려요,감성 타는 중,집에 가서 샤워,여자친구,02:04,116,13945.61309325270
2178,adult,train,male,22.0,,Happy,I'm waiting,It's really important and I'm waiting for someone I want to meet,See you or not,a waiting target,,행복하다,기다리고있다,진짜 중요하고 만나고싶은 사람을 기다리기 때문에,만나던가 안 만나던가,기다리고있는 대상,03:30,85,15902.689659909600
2179,adult,test,female,20.0,,Sad,be in the rain,I don't have an umbrella,I'm going home. I'm running,Umbrella,,슬프다,비 맞고 있다,우산없 어서,집으로간다 달려서,우산,02:28,60,8720.172257130200
2180,adult,train,male,20.0,I,Glad,keep an umbrella,I'm just passing by,I'll just walk,I think it'll be okay as it is,나,기쁘다,우산 쓰고 있다,그냥 지나가고있다,그냥 걸어갈 것이다,그대로도 괜찮을거같다,02:47,216,24886.83752980810
2181,adult,test,male,22.0,,Sad,I can't go home because I don't have an umbrella,have no umbrella,I will go in the rain,Umbrella,,슬프다,우산이 없어 집을 가지 못하고 있다,우산이 없다,비를 맞고 갈 것이다,우산,02:38,77,7418.916461873940
2182,adult,train,female,22.0,,Glad,I'm walking with an umbrella listening to the sound of rain,I wanted to take a walk,To sit in front of the desk to study again,Coffee,,기쁘다,우산 들고 비소리 들으며 걷고 있다,산책하고 싶어서,다시 공부하기위해 책상 앞에 앉을것,커피,01:42,92,5989.891954064650
2183,adult,train,female,20.0,,Happy,to be walking down the street with an umbrella,I'm excited about the rain,to meet sb,an exciting thing,,행복하다,우산을 쓰고 길을 걷고 있다,비가 와서 신났다,누군가를 만난다,신나는 일,03:07,80,9851.966172412400
2184,adult,test,female,20.0,,Then,be in the rain.,I wanted to get rained on,I keep getting rained on.,I don't have it's,,그냥그럼,비를 맞고 있다. ,비를 맞고 싶어서,계속 비를 맞는다.,없다,03:34,67,9321.30688311001
2185,adult,train,male,24.0,,Glad,I'm getting rained on,To get caught in the rain,You'll get wet,Towel to wipe later on,,기쁘다,비맞고있어요,비를 맞기 위해서,젖어요,나중에 들어가서 닦을 수건,04:19,199,31269.776460429300
2186,adult,train,male,21.0,,Happy,"Hanging on the telephone pole, singing and dancing excitedly",Since it's raining,He throws an umbrella and dances more excitedly,A friend who will dance with me,,행복하다,전봇대에 매달려 신나게 노래를 부르며 춤을 춘다,비가 오니까,우산을 던지고 더 신나게 춤을 춘다,같이 춤을 춰 줄 친구,07:15,503,28872.328416940300
2187,adult,test,female,21.0,,Happy,The puddle is splashing water with its feet.,I wanted to feel the coolness,I'm going home.,I don't need anything. Because I'm already happy!,,행복하다,물웅덩이에서 발로 물을 튀기고 있다.,시원함을 느끼고 싶어서,집에 갈 것이다.,아무것도 필요하지 않다. 이미 행복하기 때문!,07:38,298,42307.32568996860
2188,adult,train,male,21.0,,Emptiness,be in the rain,I enjoy being in the rain,Contact your ex,Affection,,공허함,비를 맞고 있다,비를 맞는 것을 즐겨서,전 애인에게 연락,애정,02:36,181,24000.602080011500
2189,adult,test,female,23.0,,Glad,be on one's way home,I'm going home,I rest happily at home,drink,,기쁘다,집에 가고 있다,집에 가려고,집에서 행복하게 쉰다,음료수,00:56,56,11556.7139244921
2190,adult,test,male,26.0,,Lonely,to be walking in the rain,I forgot my umbrella and didn't come out,I just walk in the rain,Umbrella,,외롭다,비를 맞으며 걷고있다,우산을 까먹고 안 들고 나옴,비맞으면서 그냥 걸어간다,우산,02:17,130,18998.683280361900
2191,adult,train,female,24.0,the first person in the world,I can't decide,sit on the bank of a river in the rain with a bag in one's arms,I don't know where to go,"It's very cold, so I go back home and wash and dry my body",a helper,가장 앞의 사람,고민스럽다,강둑에 앉아 가방을 안고 비를 맞고 있다,어디로 갈지 모르겠어서,많이 추워서 집으로 돌아가서 몸을 씻고 말린다,조력자,06:35,497,74592.65052762000
2193,adult,train,female,26.0,,Glad,I'm going to meet my boyfriend,Because of my boyfriend,I will meet my boyfriend soon,A boyfriend who will come soon,,기쁘다,남자친구를 마중나가고있다,남자친구 때문에,곧 남자친구를 만난다,빨리 올 남자친구,02:20,63,15018.664222221500
2194,adult,train,female,28.0,Couple,Happy,A couple is watching the scenery in the rain with an umbrella.,"I came on a trip, but it rained","I will go back to the accommodation, wash up, and have dinner.",I don't think I need anything because I'm happy right now.,커플,행복하다,커플이 한 우산을 쓰고 빗속에서 풍경 구경을 하고 있다.,여행왔는데 비가 와서,숙소로 돌아가 씻고 저녁을 먹을 것이다.,당장 행복해서 딱히 필요한 것은 없을 것 같다.,02:37,81,13330.666256848100
2195,adult,test,male,21.0,,Happy,I'm walking in the rain with an umbrella,I'm on my way home,I think I'll take a rest at home,I think I need a break,,행복하다,우산을쓰고 빗속을 걸어가고 있습니다,집으로 퇴근하고 있습니다,집에가서 쉴듯합니다,휴식이 필요할듯하다,01:44,48,7633.969595411250
2196,adult,test,male,22.0,,Lonely,be in the rain,I'm getting sentimental,Your clothes are getting wet. You'll catch a cold,Umbrella,,외롭다,비를 맞고 있다,감성 타는 중,"옷이 젖는다, 감기에 걸린다",우산,02:25,78,13873.11181737200
2197,adult,train,male,23.0,,Happy,Getting rained on,Are you going to get hit?,Keep getting rained on happily,AirPods?,,행복하다,비맞기,맞으려고?,계속 행복하게 비맞기,에어팟?,01:57,75,13944.428654485100
2198,adult,train,male,24.0,,Happy,Going home in the rain,I like to get rained on,Go home.,a cool temperature,,행복하다,비맞으면서 집가기,비맞는 것을 좋아해서,집에 갑니다.,시원한 기온,06:05,269,21216.00023846110
2199,adult,train,male,24.0,,Happy,keep an umbrella,I'm just passing by,I'll just walk,I think it'll be okay as it is,,행복하다,우산 쓰고 있다,그냥 지나가고있다,그냥 걸어갈 것이다,그대로도 괜찮을거같다,06:17,215,44211.23085717820
2200,adult,test,female,21.0,,Happy,I wait for the rain to stop,Avoiding the rain,I'm going home after the rain,Umbrella,,행복하다,비가 그치길 기다린다,비를 피하는중,비가 그치고 집에 간다,우산,03:31,158,18309.6568133458
2201,adult,train,female,29.0,Myself,Happy,I'm happily enjoying the rain with my umbrella and boots on,I went out and it was raining,You can step on a puddle of water with confidence and joy because you're wearing boots,Kimchi pancake and makgeolli,본인,행복하다,우산 쓰고 장화 신어서 행복하게 비를 즐기는 중,나갔는데 비가 오기 때문,장화 신고 있으니까 당당하고 기쁜 마음으로 물웅덩이 밟을 수 있음,김치전에 막걸리,03:54,93,22616.287130653800
2202,adult,test,male,25.0,It's you~!,It's calm,I'm thinking of pajeon while walking in the rain,I'm on my way to school.,This person will soon eat sizzling green onion pancakes at Hyehwa Dodam,Green onion pancake and makgeolli to drink...!,".본인입니다~!,",'평온하다,비 속을 걸어가며 파전을 떠올리고 있다,학교에 등교하는 길이라서..!,이사람은 혜화도담에서 지글지글 파전을 곧 먹게될 것이다,파전과 마실 막걸리..!,02:38,169,17653.904176527000
2203,adult,train,female,23.0,,Want to avoid it,keep an umbrella,"It rained, but I have an appointment",The clothes will get all wet,Music,,피하고싶다,우산을 쓰고 있다,비가 왔는데 약속이 있어서,옷이 다 젖을 것이다,음악,01:56,114,9793.137120344770
2204,adult,test,male,25.0,,Want to avoid it,keep an umbrella,I'm just passing by,I'll just walk,I think it'll be okay as it is,,피하고싶다,우산 쓰고 있다,그냥 지나가고있다,그냥 걸어갈 것이다,그대로도 괜찮을거같다,01:44,124,19081.805596755600
2205,adult,test,female,24.0,,Lonely,Looking at the shadow of a tree in the rain.,We went out on a rainy day.,I think I'll go home enjoying the rain and shadow until I'm satisfied.,I think I need enough time..,,외롭다,비를 맞으면서 나무 그림자를 보고 있다.,비 오는 날에 나가서.,만족할 때까지 비와 그림자를 즐기다 집에 갈 것 같다.,충분한 시간이 필요할 것 같다..,04:40,161,36972.676196846000
2206,adult,test,male,26.0,the right side,Happy,I laughed,- Just,everything's all right now,I need water,오른쪽,행복하다,웃 고었습니다,-그냥,아무일없다,물이필요합니다,01:09,72,16148.508195154500
2207,adult,test,female,24.0,,Happy,I'm singing while walking under an umbrella,I'm excited to buy a new umbrella,I'm going home safely,I don't really...,,행복하다,우산을 쓰고 걸어가며 노래를 부르고 있다,우산을 새로 사서 신났다,집에 무사히 간다,딱히...,01:42,98,10568.334603055200
2208,adult,train,male,28.0,,Glad,be walking in the rain,I wanted to get rained on,It can stop raining,I need an umbrella with a friend to play with,,기쁘다,비맞으며 걷고 있다 ,비 맞고 싶어서,비가 그칠수있다,같이놀아줄친구와 우산 필요 ,03:47,109,31401.258448940500
2209,adult,train,male,22.0,,Happy,be under an umbrella,Waiting for a friend without an umbrella,They share an umbrella and take it,I don't have it's,,행복하다,우산을 씌어주고 있다,우산이 없는 친구를 기다림,우산을 같이 쓰고 데렫다준다,없다,03:05,180,14894.888309458100
